Account,date,daily_pnl,total_trades,winning_trades,avg_trade_size,total_volume,long_trades,short_trades,win_rate,long_short_ratio,value,classification,sentiment,frequency_segment,size_segment,consistency_segment
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,0.0,4,0,3749.9725,14999.89,4,0,0.0,,60,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,2421.253116,18,13,1852.6372222222224,33347.47,13,5,0.7222222222222222,2.6,62,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,554.12049,12,5,5882.177500000001,70586.13,7,5,0.4166666666666667,1.4,66,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-01,866.015507,67,28,5888.050149253731,394499.36,32,35,0.417910447761194,0.9142857142857143,80,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,223.30918699999998,56,6,10782.5,603820.0,18,38,0.10714285714285714,0.47368421052631576,80,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,0.0,2,0,4999.83,9999.66,2,0,0.0,,82,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-05,0.0,6,0,829.8083333333334,4978.85,0,6,0.0,0.0,90,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-07,0.0,8,0,9465.0725,75720.58,8,0,0.0,,82,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-08,0.0,6,0,4168.69,25012.14,6,0,0.0,,81,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-01,-67.60364,5,0,19958.508,99792.54000000001,2,3,0.0,0.6666666666666666,79,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,47.62389499999999,35,9,5805.358,203187.53,19,16,0.2571428571428571,1.1875,79,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,1026.004099,13,13,290.5161538461538,3776.71,0,13,1.0,0.0,71,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,0.0,3,0,1666.47,4999.41,0,3,0.0,0.0,79,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-07,0.0,11,0,15958.708181818183,175545.79,11,0,0.0,,78,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-08,0.0,27,0,5002.563703703704,135069.22,26,1,0.0,26.0,76,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-09,1065.785132,33,5,2923.5148484848487,96475.99,30,3,0.15151515151515152,10.0,80,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-10,0.0,1,0,0.34,0.34,0,1,0.0,0.0,78,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,274999.139393,44,44,6249.985227272727,274999.35,0,44,1.0,0.0,79,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-01,164.141565,66,13,25817.31303030303,1703942.66,31,35,0.19696969696969696,0.8857142857142857,54,Neutral,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-02,-33.45419400000003,72,14,10697.198055555556,770198.26,33,39,0.19444444444444445,0.8461538461538461,43,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,965.5522159999999,8,8,3245.635,25965.08,0,8,1.0,0.0,67,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,0.0,12,0,165.92916666666667,1991.15,12,0,0.0,,68,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-08,-8394.889856,44,26,3331.070909090909,146567.12,14,30,0.5909090909090909,0.4666666666666667,64,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,49999.876084999996,4,4,12499.98,49999.92,0,4,1.0,0.0,56,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-01,135.58166400000002,22,10,13569.154545454547,298521.4,11,11,0.45454545454545453,1.0,72,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-02,-215.615907,1088,179,7396.280707720588,8047153.41,518,570,0.1645220588235294,0.9087719298245615,73,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,108.87217799999999,24,7,103.75708333333334,2490.17,17,7,0.2916666666666667,2.4285714285714284,77,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-08,51.56325,80,5,758.8422499999999,60707.38,75,5,0.0625,15.0,72,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,-1104.856765,38,0,106.74815789473683,4056.43,0,38,0.0,0.0,75,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,74999.848329,25,25,2999.9956,74999.89,0,25,1.0,0.0,72,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,-835.681235,97,9,10812.887216494846,1048850.06,52,45,0.09278350515463918,1.1555555555555554,53,Neutral,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,241.24212,15,2,450.582,6758.73,7,8,0.13333333333333333,0.875,51,Neutral,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,227.320653,7,2,1395.532857142857,9768.73,2,5,0.2857142857142857,0.4,29,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,0.0,14,0,77.5807142857143,1086.13,14,0,0.0,,26,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,61.428942,10,10,49.875,498.75,0,10,1.0,0.0,29,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,188.789255,21,10,94.89190476190477,1992.73,11,10,0.47619047619047616,1.1,28,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,74999.62263,5,3,15999.469999999998,79997.34999999999,0,5,0.6,0.0,25,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,-269.874439,128,32,11894.159609375,1522452.43,40,88,0.25,0.45454545454545453,52,Neutral,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,770.756024,10,4,2605.112,26051.12,2,8,0.4,0.25,57,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,0.0,1,0,497.64,497.64,1,0,0.0,,29,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,0.0,5,0,3168.014,15840.07,5,0,0.0,,20,Extreme Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,0.0,1,0,0.58,0.58,0,1,0.0,0.0,40,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,0.0,145,0,3572.0706206896552,517950.24,0,145,0.0,0.0,25,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-01,-826.349863,70,18,12429.313857142857,870051.97,28,42,0.2571428571428571,0.6666666666666666,26,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-05,0.0,3,0,1658.5133333333333,4975.54,0,3,0.0,0.0,29,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,0.0,12,0,117.52166666666666,1410.26,12,0,0.0,,22,Extreme Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-07,648.984412,15,15,182.42999999999998,2736.45,0,15,1.0,0.0,23,Extreme Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-08,6783.078347,60,17,5447.171666666666,326830.3,31,29,0.2833333333333333,1.0689655172413792,29,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,0.0,2,0,2007.2150000000001,4014.4300000000003,2,0,0.0,,26,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-01,-1517.091342,193,41,10660.515440414507,2057479.48,92,101,0.21243523316062177,0.9108910891089109,50,Neutral,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-07,382.10788099999996,13,5,1229.4692307692308,15983.1,0,13,0.38461538461538464,0.0,50,Neutral,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-08,0.0,87,0,130.32885057471265,11338.61,87,0,0.0,,49,Neutral,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-09,0.0,1,0,766.74,766.74,1,0,0.0,,49,Neutral,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-01,-164.08950099999998,19,5,13641.064736842105,259180.22999999998,11,8,0.2631578947368421,1.375,75,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-02,983.443176,34,7,6244.465294117647,212311.82,23,11,0.20588235294117646,2.090909090909091,72,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-06,4269.550668,75,8,1046.24,78468.0,75,0,0.10666666666666667,,70,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-08,0.0,16,0,211.8975,3390.36,16,0,0.0,,75,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-12,274998.942584,156,156,1762.8148717948718,274999.12,0,156,1.0,0.0,80,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-01,-1925.519024,7,0,28583.181428571428,200082.27,5,2,0.0,2.5,81,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-02,913.8817869999998,16,6,14202.981249999999,227247.69999999998,11,5,0.375,2.2,80,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,-2830.444513,15,0,2021.84,30327.6,15,0,0.0,,78,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-05,0.0,13,0,782.6861538461538,10174.92,7,6,0.0,1.1666666666666667,84,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-06,0.0,37,0,41.1072972972973,1520.97,37,0,0.0,,72,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,1412.314654,9,9,1508.48,13576.32,9,0,1.0,,75,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,0.0,31,0,323.4293548387097,10026.31,23,8,0.0,2.875,79,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,449328.107544,314,314,1430.9824522292993,449328.49,0,314,1.0,0.0,83,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-02,15452.344326,11,3,1400.39,15404.29,11,0,0.2727272727272727,,70,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-05,102460.17164,73,57,3462.1106849315065,252734.08,57,16,0.7808219178082192,3.5625,72,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-01,0.0,6,0,1666.6133333333335,9999.68,6,0,0.0,,68,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-02,69051.70619,88,71,6537.665,575314.52,88,0,0.8068181818181818,,60,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-01,0.0,18,0,557.795,10040.31,18,0,0.0,,20,Extreme Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-02,46742.288748,258,89,1333.0556976744185,343928.37,127,131,0.3449612403100775,0.9694656488549618,26,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-04,0.0,9,0,5555.549999999999,49999.95,9,0,0.0,,15,Extreme Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-01,1659.7995640000001,19,13,1695.0778947368422,32206.48,6,13,0.6842105263157895,0.46153846153846156,34,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-02,16102.444634,661,238,2456.432904689864,1623702.15,258,403,0.3600605143721634,0.6401985111662531,44,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-03,0.0,77,0,1769.9948051948052,136289.6,77,0,0.0,,25,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-04,2242.086667,99,65,1138.8816161616162,112749.28,34,65,0.6565656565656566,0.5230769230769231,28,Fear,Fear,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-05-01,956.5545050000001,33,32,332.21393939393937,10963.06,0,33,0.9696969696969697,0.0,53,Neutral,Greed,Frequent,Large Positions,Inconsistent
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-05-02,14644.100674,218,92,2359.758899082569,514427.44,92,126,0.42201834862385323,0.7301587301587301,67,Greed,Greed,Frequent,Large Positions,Inconsistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-02-03,34795.678173,155,75,24787.07348387097,3841996.39,80,75,0.4838709677419355,1.0666666666666667,44,Fear,Fear,Frequent,Large Positions,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-03,535.4072209999999,31,14,16874.44419354839,523107.77,17,14,0.45161290322580644,1.2142857142857142,33,Fear,Fear,Frequent,Large Positions,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-04,361.071464,24,7,28371.712916666667,680921.11,12,12,0.2916666666666667,1.0,15,Extreme Fear,Fear,Frequent,Large Positions,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-03,4578.655427,124,63,17691.147903225807,2193702.34,51,73,0.5080645161290323,0.6986301369863014,25,Fear,Fear,Frequent,Large Positions,Consistent
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-04,0.0,6,0,16948.606666666667,101691.64,6,0,0.0,,28,Fear,Fear,Frequent,Large Positions,Consistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-01-05,1.86032,1,1,3.9,3.9,0,1,1.0,0.0,72,Greed,Greed,Frequent,Small Positions,Inconsistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-04,188114.980392,743,743,3804.6953432032305,2826888.64,0,743,1.0,0.0,72,Greed,Greed,Frequent,Small Positions,Inconsistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-04,3869.208803,937,476,4677.174855923159,4382512.84,439,498,0.5080042689434365,0.8815261044176707,15,Extreme Fear,Fear,Frequent,Small Positions,Inconsistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-03,0.0,563,0,6625.281438721137,3730033.45,563,0,0.0,,25,Fear,Fear,Frequent,Small Positions,Inconsistent
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-04,9367.872074,318,216,2198.7353773584905,699197.85,100,218,0.6792452830188679,0.45871559633027525,28,Fear,Fear,Frequent,Small Positions,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-10-12,0.0,52,0,2798.660769230769,145530.36,0,52,0.0,0.0,49,Neutral,Greed,Frequent,Large Positions,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-11-12,0.0,17,0,637.4164705882353,10836.08,0,17,0.0,0.0,80,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-12,0.0,1,0,5158.5,5158.5,0,1,0.0,0.0,83,Extreme Greed,Greed,Frequent,Large Positions,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-04,-9311.892185,28,0,5608.603928571429,157040.91,20,8,0.0,2.5,73,Greed,Greed,Frequent,Large Positions,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-05,-113601.02013799999,116,1,16681.46775862069,1935050.26,76,40,0.008620689655172414,1.9,72,Greed,Greed,Frequent,Large Positions,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-03,-2632.65866,84,0,12216.244880952381,1026164.57,84,0,0.0,,44,Fear,Fear,Frequent,Large Positions,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-04,2676.6850000000004,66,62,2821.9739393939394,186250.28,0,66,0.9393939393939394,0.0,72,Greed,Greed,Frequent,Large Positions,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-01,0.0,61,0,1834.7278688524589,111918.4,0,61,0.0,0.0,20,Extreme Fear,Fear,Frequent,Large Positions,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-02,160022.95082600001,69,69,3243.988695652174,223835.22,69,0,1.0,,26,Fear,Fear,Frequent,Large Positions,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-03,57561.35367,136,112,8611.731764705883,1171195.52,75,61,0.8235294117647058,1.2295081967213115,33,Fear,Fear,Frequent,Large Positions,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-04,-5862.0887760000005,12,0,7051.005833333334,84612.07,12,0,0.0,,15,Extreme Fear,Fear,Frequent,Large Positions,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-02,0.0,18,0,3777.777777777778,68000.0,0,18,0.0,0.0,44,Fear,Fear,Frequent,Large Positions,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-03,0.0,2,0,86000.0,172000.0,2,0,0.0,,25,Fear,Fear,Frequent,Large Positions,Inconsistent
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-04,-43753.361578,132,24,5448.201969696969,719162.6599999999,24,108,0.18181818181818182,0.2222222222222222,28,Fear,Fear,Frequent,Large Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-08-12,15206.395076,92,84,3401.4840217391306,312936.53,15,77,0.9130434782608695,0.19480519480519481,25,Fear,Fear,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-09-12,2397.068675,143,9,3120.5087412587413,446232.75,134,9,0.06293706293706294,14.88888888888889,31,Fear,Fear,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-10-12,26600.990442,928,535,1859.9979202586208,1726078.07,220,708,0.5765086206896551,0.3107344632768362,49,Neutral,Greed,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-11-12,24663.690943,530,519,1207.490075471698,639969.74,11,519,0.9792452830188679,0.02119460500963391,80,Extreme Greed,Greed,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-12,130826.491662,1041,848,2596.416272814601,2702869.34,167,874,0.8146013448607109,0.19107551487414187,83,Extreme Greed,Greed,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-02,2954.521713,187,133,1204.9785026737968,225330.98,73,114,0.7112299465240641,0.6403508771929824,70,Greed,Greed,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-03,446.358633,51,16,1384.9447058823528,70632.18,36,15,0.3137254901960784,2.4,74,Greed,Greed,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-04,147.445788,35,27,1226.783142857143,42937.41,18,17,0.7714285714285715,1.0588235294117647,73,Greed,Greed,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-05,1364.022527,131,43,2448.466488549618,320749.11,87,44,0.3282442748091603,1.9772727272727273,72,Greed,Greed,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-02,-329.680689,131,38,1839.5793129770993,240984.89,73,58,0.2900763358778626,1.2586206896551724,60,Greed,Greed,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-03,2576.6453030000002,102,55,1921.2604901960785,195968.57,32,70,0.5392156862745098,0.45714285714285713,44,Fear,Fear,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-04,1842.839943,118,76,991.0424576271186,116943.01,53,65,0.6440677966101694,0.8153846153846154,72,Greed,Greed,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-02,5803.573999,325,138,1758.0771384615382,571375.07,126,199,0.4246153846153846,0.6331658291457286,26,Fear,Fear,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-03,2448.046511,73,48,1970.5965753424655,143853.55,56,17,0.6575342465753424,3.2941176470588234,33,Fear,Fear,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-04,-3368.876326,261,0,1706.5415708812259,445407.35,192,69,0.0,2.782608695652174,15,Extreme Fear,Fear,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-02,806.765131,248,71,1351.8856048387097,335267.63,99,149,0.2862903225806452,0.6644295302013423,44,Fear,Fear,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-03,-4934.6700519999995,979,377,1496.3304392236976,1464907.5,480,499,0.38508682328907046,0.9619238476953907,25,Fear,Fear,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-04,-4513.160132,326,52,1419.9448159509202,462902.01,122,204,0.15950920245398773,0.5980392156862745,28,Fear,Fear,Frequent,Small Positions,Inconsistent
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-05-02,713.82809,14,11,3668.815,51363.41,11,3,0.7857142857142857,3.6666666666666665,67,Greed,Greed,Frequent,Small Positions,Inconsistent
